Marke,Modell,Baujahr,Getriebe,Kilometerstand,Kraftstoffart,Verbrauch (l/100km),Motorgröße (l),Alter
2,60,2018,2,33049,1,3.41,1.0,5
2,99,2015,2,82525,2,4.33,2.0,8
2,56,2016,2,18739,2,4.83,2.0,7
2,60,2017,2,41184,2,3.0,1.5,6
2,92,2015,2,25508,1,4.08,1.2,8
2,60,2016,2,21605,1,3.58,1.0,7
2,61,2019,2,33773,2,2.91,1.5,4
2,61,2018,2,27247,2,2.91,1.5,5
2,60,2018,2,54577,1,3.58,1.0,5
2,60,2017,2,51183,2,3.0,1.5,6
2,60,2015,2,51827,1,4.33,1.2,8
2,99,2017,2,48223,2,4.33,2.0,6
2,30,2015,0,30028,1,5.33,1.6,8
2,92,2017,2,44189,1,4.08,1.2,6
2,61,2014,2,52329,2,3.5,1.6,9
2,60,2015,2,30271,1,3.75,1.0,8
2,60,2017,2,19720,1,3.66,1.1,6
2,30,2015,0,23032,1,5.33,1.6,8
2,99,2014,2,140799,2,4.41,2.0,9
2,61,2017,0,34911,1,4.58,1.0,6
2,34,2013,0,58816,2,4.58,2.0,10
2,61,2017,2,66948,2,3.17,1.5,6
2,110,2017,2,145146,2,3.17,1.5,6
2,110,2015,2,130630,2,4.08,2.0,8
2,110,2016,2,138097,2,3.0,1.5,7
2,110,2017,2,159807,2,3.5,2.0,6
2,61,2016,2,152212,1,4.58,1.5,7
2,61,2015,0,108358,1,5.25,1.6,8
2,77,2011,2,149322,1,5.75,1.6,12
2,110,2016,0,89027,2,3.99,2.0,7
2,55,2017,2,35704,1,5.25,1.5,6
2,61,2016,0,129500,2,3.83,2.0,7
2,135,2013,0,68432,2,4.99,2.0,10
2,60,2018,2,16415,1,3.58,1.0,5
2,61,2015,2,141975,2,3.17,1.5,8
2,61,2017,2,96608,2,3.17,1.5,6
2,110,2017,2,115035,2,3.66,2.0,6
2,60,2016,0,56697,1,4.91,1.6,7
2,61,2015,2,81078,2,3.17,1.5,8
2,61,2016,2,92408,2,3.5,2.0,7
2,61,2017,2,31509,1,3.91,1.0,6
2,60,2019,2,18521,1,5.84,1.5,4
2,92,2017,2,26946,1,4.08,1.2,6
2,60,2017,2,46859,1,3.58,1.0,6
2,60,2018,2,23214,1,4.25,1.1,5
2,61,2019,0,3572,2,3.5,1.5,4
2,60,2016,2,30252,2,2.66,1.5,7
2,61,2017,2,28179,1,5.67,2.0,6
2,60,2017,2,51143,1,3.58,1.0,6
2,92,2015,2,29663,1,4.08,1.2,8
2,60,2014,2,64660,1,4.33,1.2,9
2,55,2018,2,16030,1,4.33,1.0,5
2,99,2019,2,439,2,5.08,1.5,4
2,60,2016,2,40429,1,3.58,1.0,7
2,77,2014,2,58645,2,3.91,1.6,9
2,55,2017,2,15502,2,5.25,1.5,6
2,61,2016,2,44176,1,3.83,1.0,7
2,55,2017,0,30657,1,5.25,1.5,6
2,55,2019,0,5347,1,5.16,1.0,4
2,60,2017,2,29344,1,3.58,1.0,6
2,60,2009,2,98444,1,4.74,1.2,14
2,30,2016,2,67299,1,4.08,1.0,7
2,60,2017,2,40886,1,4.33,1.2,6
2,99,2019,2,25075,1,6.84,1.5,4
2,135,2017,2,62691,2,4.16,2.0,6
2,60,2019,2,8511,1,5.84,1.5,4
2,61,2017,2,31356,1,3.91,1.0,6
2,73,2018,0,51045,2,4.5,2.0,5
2,61,2018,2,40981,2,3.17,1.5,5
2,60,2019,2,6400,1,4.16,1.0,4
2,99,2018,2,39349,2,4.33,2.0,5
2,61,2017,2,29436,2,3.17,1.5,6
2,60,2010,2,54717,1,4.83,1.4,13
2,60,2016,2,62580,1,3.58,1.0,7
2,92,2017,2,39008,1,4.08,1.2,6
2,60,2016,2,37750,1,3.58,1.0,7
2,61,2018,2,8690,1,3.99,1.0,5
2,60,2017,2,21814,1,3.58,1.0,6
2,61,2009,2,182647,1,5.57,1.6,14
2,60,2006,2,157000,2,3.75,1.4,17
2,61,2010,2,140049,2,3.75,1.6,13
2,99,2018,2,17614,1,6.0,1.5,5
2,61,2009,2,172199,1,5.57,1.6,14
2,61,2009,2,157715,2,4.33,1.8,14
2,92,2008,2,101388,1,5.16,1.3,15
2,110,2011,2,220479,2,4.41,2.0,12
2,34,2016,0,49862,2,3.99,1.5,7
2,30,2014,2,50465,1,4.25,1.0,9
2,60,2017,2,34002,1,3.58,1.0,6
2,60,2016,2,40215,1,3.58,1.0,7
2,110,2016,2,36251,2,3.0,1.5,7
2,92,2014,2,50853,1,4.08,1.2,9
2,60,2017,2,31559,1,3.58,1.0,6
2,61,2016,2,54550,2,3.5,2.0,7
2,34,2015,0,39842,2,3.66,1.5,8
2,34,2014,2,49889,2,4.25,2.0,9
2,60,2014,2,74029,1,4.33,1.2,9
2,60,2013,1,37014,1,4.91,1.6,10
2,99,2014,2,62764,2,4.91,2.0,9
2,56,2017,2,85623,2,4.83,2.0,6
2,60,2013,2,53108,2,3.08,1.5,10
2,61,2018,2,22530,1,4.58,1.5,5
2,61,2015,2,65982,2,3.17,1.5,8
2,61,2017,2,25749,1,5.67,2.0,6
2,60,2018,2,27036,1,3.99,1.0,5
2,61,2016,2,31382,1,5.67,2.0,7
2,61,2016,2,61154,2,3.5,2.0,7
2,61,2012,2,149979,1,4.91,1.6,11
2,77,2011,2,230076,2,4.41,2.0,12
2,92,2010,2,143274,1,4.25,1.2,13
2,61,2017,0,47885,1,4.58,1.0,6
2,60,2009,2,142801,1,4.74,1.4,14
2,56,2019,0,7299,2,6.32,2.0,4
2,61,2019,2,7724,1,5.16,1.5,4
2,110,2018,2,16334,2,3.58,2.0,5
2,99,2011,2,110400,2,4.99,2.0,12
2,60,2012,2,107825,2,3.41,1.6,11
2,60,2016,2,72420,1,3.58,1.0,7
2,60,2018,2,4828,1,3.83,1.0,5
2,55,2016,2,93341,1,4.41,1.0,7
2,61,2013,2,85295,1,4.91,1.6,10
2,99,2015,2,61154,2,3.91,2.0,8
2,61,2019,2,16093,1,3.91,1.0,4
2,99,2015,0,54234,1,6.16,1.5,8
2,61,2020,2,160,1,3.91,1.0,3
2,61,2017,2,27608,2,3.5,2.0,6
2,30,2018,2,13878,1,4.25,1.0,5
2,60,2017,2,45713,1,3.58,1.0,6
2,111,2018,2,25337,1,11.25,5.0,5
2,99,2018,2,65432,2,3.91,2.0,5
2,99,2017,2,86305,2,4.33,2.0,6
2,61,2018,2,16807,1,3.91,1.0,5
2,60,2010,2,123352,1,4.74,1.4,13
2,61,2016,1,52754,2,3.5,1.5,7
2,60,2019,2,24056,1,3.58,1.0,4
2,60,2016,2,45061,1,3.58,1.0,7
2,61,2018,2,14484,1,4.67,1.5,5
2,60,2012,2,83685,1,4.67,1.2,11
2,60,2017,2,25749,1,4.33,1.2,6
2,60,2016,2,64373,1,3.58,1.0,7
2,60,2017,2,30577,1,4.33,1.2,6
2,34,2017,2,45486,2,3.41,1.5,6
2,61,2019,2,23195,1,3.99,1.0,4
2,99,2017,2,47665,2,3.66,1.5,6
2,55,2019,2,14759,1,4.41,1.0,4
2,60,2019,2,18705,1,3.99,1.0,4
2,61,2015,2,83466,2,3.5,1.6,8
2,61,2017,2,22743,2,3.17,1.5,6
2,61,2019,2,10879,1,6.82,2.3,4
2,61,2018,2,21544,2,3.17,1.5,5
2,61,2019,2,11086,1,3.91,1.0,4
2,61,2017,2,24682,2,3.17,1.5,6
2,61,2018,2,15906,1,3.91,1.0,5
2,60,2017,2,55007,1,3.58,1.0,6
2,110,2015,2,92612,2,5.08,2.0,8
2,60,2017,2,41070,1,4.33,1.2,6
2,60,2013,2,75891,1,4.33,1.2,10
2,30,2017,2,44401,1,4.16,1.0,6
2,61,2018,2,28963,1,3.91,1.0,5
2,99,2017,2,17026,2,3.66,1.5,6
2,55,2017,2,36689,1,4.5,1.0,6
2,61,2018,2,16548,1,3.91,1.0,5
2,99,2017,2,23209,1,5.16,1.5,6
2,99,2017,2,37238,2,3.66,1.5,6
2,99,2017,2,39095,2,4.33,2.0,6
2,60,2011,2,108059,1,4.67,1.2,12
2,55,2019,2,8898,1,4.58,1.0,4
2,135,2016,2,27489,2,4.16,2.0,7
2,60,2018,2,26678,1,3.58,1.0,5
2,60,2018,2,25887,1,3.66,1.1,5
2,60,2018,2,27611,1,3.58,1.0,5
2,60,2017,2,17623,1,3.66,1.1,6
2,60,2018,2,22667,1,3.58,1.0,5
2,99,2017,2,45912,2,4.33,2.0,6
2,61,2017,2,39403,2,3.33,0.0,6
2,61,2017,2,29154,2,3.17,1.5,6
2,110,2017,2,32671,2,3.0,1.5,6
2,55,2016,2,44565,1,4.41,1.0,7
2,60,2014,2,48643,2,3.08,1.5,9
2,99,2018,0,42747,2,3.99,1.5,5
2,61,2018,2,46809,2,3.17,1.5,5
2,60,2017,2,47164,1,3.58,1.0,6
2,60,2017,2,27260,1,3.58,1.0,6
2,93,2018,2,41746,1,4.08,1.2,5
2,60,2017,2,8949,1,3.58,1.0,6
2,60,2016,2,40748,1,4.33,1.2,7
2,61,2018,0,25852,1,4.58,1.0,5
2,60,2013,2,87839,1,4.33,1.2,10
2,60,2017,2,34629,1,3.75,1.0,6
2,61,2017,2,32595,2,3.17,1.5,6
2,110,2015,2,76620,2,4.16,2.0,8
2,99,2016,0,48568,2,4.5,2.0,7
2,60,2018,2,44194,1,3.66,1.1,5
2,60,2019,2,17945,1,3.91,1.0,4
2,60,2017,2,18002,1,3.58,1.0,6
2,99,2017,2,52829,2,4.33,2.0,6
2,61,2019,2,13244,2,3.17,1.5,4
2,60,2017,2,43909,1,3.58,1.0,6
2,60,2017,2,10156,1,3.58,1.0,6
2,92,2015,2,45370,1,4.08,1.2,8
2,60,2016,2,28995,1,4.33,1.2,7
2,60,2018,2,37808,2,2.66,1.5,5
2,60,2017,2,60456,1,3.58,1.0,6
2,55,2014,2,49595,1,4.41,1.0,9
2,61,2018,2,58494,1,3.91,1.0,5
2,60,2018,2,21719,1,3.58,1.0,5
2,135,2017,1,57421,2,4.5,2.0,6
2,61,2017,2,26230,2,3.17,1.5,6
2,99,2018,2,61611,1,5.16,1.5,5
2,60,2018,2,54089,1,3.66,1.1,5
2,117,2020,2,344,1,4.58,1.0,3
2,34,2014,0,60868,2,4.67,2.0,9
2,135,2014,2,31206,2,4.33,1.6,9
2,73,2018,0,45745,2,4.5,2.0,5
2,73,2016,0,23502,2,4.5,2.0,7
2,60,2018,2,3752,1,4.25,1.1,5
2,99,2019,0,13280,1,7.59,1.5,4
2,99,2019,0,39069,2,6.32,2.0,4
2,99,2016,2,8550,1,5.16,1.5,7
2,99,2017,0,55213,2,4.33,2.0,6
2,60,2015,2,68113,2,2.66,1.5,8
2,99,2017,0,9023,1,6.16,1.5,6
2,61,2018,2,31658,1,3.91,1.0,5
2,99,2016,2,14352,2,4.33,2.0,7
2,135,2016,0,41276,1,6.57,2.0,7
2,135,2017,0,23176,2,4.58,2.0,6
2,99,2019,2,10560,1,6.84,1.5,4
2,99,2017,2,21523,2,3.91,2.0,6
2,55,2017,2,30408,1,4.41,1.0,6
2,99,2019,2,25749,2,5.16,1.5,4
2,92,2012,2,104607,1,4.08,1.2,11
2,61,2013,2,135184,2,3.5,1.6,10
2,99,2015,2,70810,2,3.91,2.0,8
2,61,2015,0,115872,1,5.25,1.6,8
2,60,2014,2,119091,1,3.58,1.0,9
2,60,2009,2,149404,1,4.74,1.4,14
2,60,2017,2,29000,1,4.33,1.2,6
2,60,2016,2,45230,1,3.58,1.0,7
2,30,2017,2,27305,2,3.17,1.5,6
2,61,2019,2,20329,1,3.91,1.0,4
2,61,2019,0,5293,2,3.17,1.5,4
2,61,2018,2,2977,1,3.91,1.0,5
2,61,2017,0,22336,1,4.58,1.0,6
2,61,2018,2,8597,1,3.99,1.0,5
2,61,2017,2,19725,2,3.17,1.5,6
2,60,2018,2,8196,1,3.99,1.0,5
2,60,2012,2,153368,2,3.41,1.6,11
2,77,2017,2,85771,2,3.66,1.5,6
2,77,2016,2,52305,2,3.66,1.5,7
2,61,2013,2,114420,2,3.5,1.6,10
2,77,2012,2,94540,1,5.75,1.6,11
2,61,2013,2,134817,2,3.08,1.6,10
2,61,2014,2,106663,1,4.16,1.0,9
2,60,2018,2,35415,1,5.84,1.5,5
2,110,2017,2,96560,2,3.0,1.5,6
2,99,2016,2,82076,2,3.66,1.5,7
2,60,2014,2,83685,1,3.58,1.0,9
2,60,2016,2,46670,1,4.33,1.2,7
2,34,2018,2,17224,1,4.83,1.0,5
2,110,2017,2,3057,1,4.83,1.5,6
2,92,2008,2,96158,1,5.41,1.3,15
2,61,2013,0,57694,1,5.33,1.6,10
2,77,2017,2,38765,2,3.66,1.5,6
2,60,2016,2,25258,1,3.58,1.0,7
2,73,2016,2,58155,2,4.16,2.0,7
2,61,2017,2,13840,1,4.08,1.0,6
2,60,2015,2,65500,1,4.33,1.2,8
2,99,2014,2,76730,2,4.91,2.0,9
2,60,2014,2,42705,1,3.58,1.0,9
2,34,2017,2,11852,1,4.25,1.0,6
2,60,2018,2,16518,1,3.99,1.0,5
2,61,2018,2,41926,1,4.08,1.0,5
2,60,2014,0,20832,1,4.91,1.6,9
2,61,2015,2,24025,2,3.17,1.5,8
2,61,2015,2,54583,1,3.91,1.0,8
2,60,2016,2,32080,1,3.58,1.0,7
2,60,2016,2,64830,1,4.33,1.2,7
2,99,2019,2,21687,1,6.66,1.5,4
2,99,2017,2,13697,2,3.91,2.0,6
2,60,2017,2,25442,1,3.58,1.0,6
2,99,2017,2,23486,2,3.91,2.0,6
2,34,2017,2,15114,1,5.33,1.6,6
2,30,2017,2,15029,1,4.25,1.0,6
2,61,2015,2,51498,1,3.91,1.0,8
2,60,2015,2,83605,1,3.75,1.0,8
2,60,2018,2,10227,1,3.75,1.0,5
2,55,2017,2,43838,1,4.41,1.0,6
2,93,2017,2,658,1,4.08,1.2,6
2,60,2018,2,19680,1,3.99,1.0,5
2,92,2016,2,27489,1,4.08,1.2,7
2,135,2016,0,16038,2,4.5,2.0,7
2,60,2017,2,53998,1,3.58,1.0,6
2,60,2018,2,23238,1,3.58,1.0,5
2,73,2018,2,13431,2,4.16,2.0,5
2,34,2013,2,179940,2,3.75,1.6,10
2,61,2019,0,2562,1,4.58,1.0,4
2,60,2017,2,27399,2,3.0,1.5,6
2,99,2016,2,64611,2,3.91,2.0,7
2,61,2014,2,87985,2,3.5,1.6,9
2,60,2018,2,30289,1,4.16,1.0,5
2,61,2018,2,14224,1,4.08,1.0,5
2,99,2017,0,16006,2,4.33,2.0,6
2,99,2018,2,35756,2,4.33,2.0,5
2,60,2016,2,29668,1,4.33,1.2,7
2,99,2015,2,54020,2,3.91,2.0,8
2,30,2016,2,21549,1,4.08,1.0,7
2,110,2016,2,152386,2,3.75,2.0,7
2,135,2008,2,117320,2,5.16,2.0,15
2,60,2015,2,45383,1,4.33,1.2,8
2,60,2013,0,44256,1,4.91,1.6,10
2,55,2017,2,28968,1,4.5,1.0,6
2,110,2017,0,49514,1,6.16,2.0,6
2,60,2017,2,42032,1,4.33,1.2,6
2,34,2017,2,9215,1,5.33,1.6,6
2,99,2013,2,80090,2,3.91,2.0,10
2,61,2017,2,19888,1,3.91,1.0,6
2,61,2017,2,59305,2,3.17,1.5,6
2,60,2016,2,22962,1,3.58,1.0,7
2,110,2015,2,78027,2,3.58,2.0,8
2,60,2017,2,20287,1,4.33,1.2,6
2,110,2018,2,41294,2,4.99,2.0,5
2,60,2017,2,52779,1,3.58,1.0,6
2,60,2018,2,48907,1,3.66,1.1,5
2,60,2018,2,35590,2,2.75,1.5,5
2,92,2014,2,92590,1,4.08,1.2,9
2,92,2014,2,79490,1,4.08,1.2,9
2,55,2017,2,47922,1,4.5,1.0,6
2,99,2015,2,76488,2,4.33,2.0,8
2,99,2015,2,38944,2,3.91,2.0,8
2,99,2014,2,53544,2,4.91,2.0,9
2,99,2015,0,29832,1,6.16,1.5,8
2,61,2015,2,42911,2,3.17,1.5,8
2,61,2016,2,43138,2,3.17,1.5,7
2,61,2015,2,72492,2,3.17,1.5,8
2,99,2016,0,71768,2,4.5,2.0,7
2,99,2016,0,47292,1,6.16,1.5,7
2,99,2014,2,65055,2,4.41,2.0,9
2,60,2013,2,73645,1,4.33,1.2,10
2,60,2015,2,66301,1,3.58,1.0,8
2,61,2016,2,38389,2,3.17,1.5,7
2,61,2017,2,30141,1,4.67,1.5,6
2,61,2016,2,106927,2,3.17,1.5,7
2,110,2016,2,64743,2,3.66,2.0,7
2,34,2016,0,24735,2,3.66,1.5,7
2,110,2016,2,138385,2,3.0,1.5,7
2,77,2016,0,13930,2,3.99,1.5,7
2,61,2015,2,22443,2,3.17,1.5,8
2,61,2018,2,24816,1,4.08,1.0,5
2,61,2015,2,119374,2,3.17,1.5,8
2,60,2015,2,39153,2,3.0,1.5,8
2,61,2011,2,76128,1,7.74,2.5,12
2,60,2016,2,22189,1,4.33,1.2,7
2,99,2019,2,18130,2,6.16,2.0,4
2,99,2019,2,26164,2,6.16,2.0,4
2,60,2016,2,63539,2,3.0,1.5,7
2,60,2016,2,35365,1,3.58,1.0,7
2,61,2016,2,33416,2,3.17,1.5,7
2,99,2014,2,78020,2,4.33,2.0,9
2,61,2017,2,29718,2,3.17,1.5,6
2,60,2014,2,69665,2,2.75,1.6,9
2,61,2015,2,107544,2,3.17,1.5,8
2,60,2015,2,19151,1,4.33,1.2,8
2,60,2016,2,75516,2,2.66,1.5,7
2,55,2018,2,22455,1,4.33,1.0,5
2,61,2016,2,68123,2,3.17,1.5,7
2,61,2016,2,143219,2,3.17,1.5,7
2,61,2014,2,57949,2,3.5,1.6,9
2,61,2017,2,47308,2,3.17,1.5,6
2,61,2012,2,88111,1,6.0,2.0,11
2,60,2014,2,93312,1,3.58,1.0,9
2,77,2017,0,29635,2,3.99,1.5,6
2,60,2013,2,53980,1,3.58,1.0,10
2,60,2015,0,44157,1,4.08,1.0,8
2,61,2017,2,31430,1,3.83,1.0,6
2,60,2018,0,22086,1,4.74,1.0,5
2,61,2017,2,43304,2,3.5,2.0,6
2,73,2017,0,64090,2,4.5,2.0,6
2,110,2018,0,45700,2,5.16,2.0,5
2,61,2018,2,19080,1,4.08,1.0,5
2,60,2015,2,48481,1,3.58,1.0,8
2,60,2013,2,118465,2,3.08,1.5,10
2,61,2014,2,47237,2,3.5,1.6,9
2,77,2014,0,69830,2,4.83,2.0,9
2,110,2015,2,122655,2,3.0,1.5,8
2,61,2017,2,40864,1,3.91,1.0,6
2,61,2014,0,47298,1,5.25,1.6,9
2,99,2013,2,38313,2,4.41,2.0,10
2,61,2016,2,56156,1,3.91,1.0,7
2,60,2016,2,29841,1,4.33,1.2,7
2,61,2018,2,25221,1,5.67,2.0,5
2,77,2018,2,19529,1,4.99,1.0,5
2,60,2014,2,46178,1,4.33,1.2,9
2,135,2016,2,46860,2,4.16,2.0,7
2,61,2016,0,63071,2,3.5,1.5,7
2,60,2014,2,133267,2,3.08,1.5,9
2,60,2018,2,45603,1,3.58,1.0,5
2,34,2016,0,59886,2,3.66,1.5,7
2,99,2019,2,25992,2,6.16,2.0,4
2,135,2016,0,46921,2,4.5,2.0,7
2,99,2019,2,21726,2,6.16,2.0,4
2,60,2017,2,43033,2,2.75,1.5,6
2,61,2017,2,22287,2,3.17,1.5,6
2,73,2017,2,53293,2,4.16,2.0,6
2,34,2016,2,24302,1,4.25,1.0,7
2,110,2018,0,76153,2,5.16,2.0,5
2,110,2018,0,54143,2,5.16,2.0,5
2,61,2017,2,24161,2,3.17,1.5,6
2,77,2016,2,41728,2,3.66,1.5,7
2,61,2016,2,31784,1,5.67,2.0,7
2,60,2015,2,25022,1,3.58,1.0,8
2,61,2017,2,14442,1,4.08,1.0,6
2,60,2017,2,44137,1,3.58,1.0,6
2,99,2016,0,39216,2,4.5,2.0,7
2,60,2016,2,24754,1,3.58,1.0,7
2,60,2016,2,28984,1,3.58,1.0,7
2,60,2016,2,43843,1,4.33,1.2,7
2,99,2016,2,43458,2,3.91,2.0,7
2,61,2015,2,32669,1,3.99,1.0,8
2,110,2018,0,50444,2,5.16,2.0,5
2,60,2018,2,68260,1,4.16,1.0,5
2,110,2015,2,135897,2,3.0,1.5,8
2,61,2017,2,34790,1,4.08,1.0,6
2,60,2017,2,39885,1,4.33,1.2,6
2,60,2015,2,31481,1,3.58,1.0,8
2,30,2017,2,26539,1,4.16,1.0,6
2,60,2016,2,35147,1,3.58,1.0,7
2,60,2018,2,45581,1,3.58,1.0,5
2,60,2018,2,39692,2,4.25,1.5,5
2,61,2017,2,31861,2,3.17,1.5,6
2,61,2016,2,156411,2,3.33,2.0,7
2,61,2017,2,23237,2,3.17,1.5,6
2,34,2012,2,39589,1,5.5,1.6,11
2,61,2016,2,65236,2,3.5,2.0,7
2,99,2017,2,37138,2,3.66,1.5,6
2,55,2018,2,26681,1,4.33,1.0,5
2,60,2018,0,9696,1,4.83,1.0,5
2,60,2018,2,22883,1,3.75,1.0,5
2,55,2017,2,68347,1,3.66,1.5,6
2,60,2017,2,17910,1,3.58,1.0,6
2,55,2016,2,52976,2,3.66,1.5,7
2,60,2018,2,24669,1,3.58,1.0,5
2,61,2017,2,56370,1,3.91,1.0,6
2,61,2018,2,55050,2,4.33,2.0,5
2,34,2018,2,11463,2,3.41,1.5,5
2,60,2017,2,25273,1,3.58,1.0,6
2,99,2017,0,31024,2,4.33,2.0,6
2,60,2018,0,38670,1,4.33,1.0,5
2,55,2017,2,33429,1,4.5,1.0,6
2,60,2017,2,37444,1,3.66,1.1,6
2,61,2017,2,35674,1,3.91,1.0,6
2,55,2017,0,54838,1,5.25,1.5,6
2,99,2018,2,13819,2,4.91,2.0,5
2,99,2018,2,29381,2,3.91,2.0,5
2,77,2015,2,93661,2,3.66,1.5,8
2,99,2017,0,73661,2,4.33,2.0,6
2,135,2017,2,76623,2,4.58,2.0,6
2,135,2013,2,80467,2,4.41,2.0,10
2,60,2015,2,49889,1,4.33,1.2,8
2,34,2017,2,67276,1,5.33,1.6,6
2,61,2017,2,51712,2,3.17,1.5,6
2,60,2016,2,44699,1,4.33,1.2,7
2,61,2015,2,74040,2,3.5,2.0,8
2,60,2018,2,33390,1,3.58,1.0,5
2,55,2017,2,53108,1,4.5,1.0,6
2,99,2015,2,59545,2,4.33,2.0,8
2,60,2013,2,40233,1,3.58,1.0,10
2,60,2011,2,99779,1,4.83,1.4,12
2,61,2013,2,78857,2,3.5,1.6,10
2,61,2017,2,59545,1,3.91,1.0,6
2,92,2010,2,61154,1,4.25,1.2,13
2,61,2008,2,220479,2,4.33,1.8,15
2,99,2015,2,58777,2,4.33,2.0,8
2,61,2016,2,31362,2,3.5,2.0,7
2,60,2018,2,27683,1,3.58,1.0,5
2,60,2018,2,61090,1,3.58,1.0,5
2,60,2018,2,53027,1,3.58,1.0,5
2,99,2017,2,44177,2,3.91,2.0,6
2,99,2018,0,32605,1,6.16,1.5,5
2,60,2015,2,106932,1,3.75,1.0,8
2,60,2015,2,46706,1,3.75,1.0,8
2,60,2018,2,19151,1,4.25,1.1,5
2,60,2017,2,22894,1,4.33,1.2,6
2,110,2015,0,87466,2,3.99,2.0,8
2,60,2018,2,42583,1,3.58,1.0,5
2,55,2018,2,15312,1,4.33,1.0,5
2,93,2018,2,9047,1,4.91,1.2,5
2,78,2017,2,73162,2,3.66,1.5,6
2,30,2014,2,43452,1,4.99,1.4,9
2,30,2014,2,98169,1,4.25,1.0,9
2,60,2016,2,35405,1,3.58,1.0,7
2,93,2019,2,3809,1,4.91,1.2,4
2,92,2014,2,47789,1,4.08,1.2,9
2,60,2017,2,51761,1,4.91,1.6,6
2,55,2017,2,15340,1,4.5,1.0,6
2,61,2018,2,25850,1,3.91,1.0,5
2,30,2013,0,40233,1,5.33,1.6,10
2,55,2019,2,8046,1,4.41,1.0,4
2,61,2017,2,54717,1,3.91,1.0,6
2,99,2019,2,9656,2,6.16,2.0,4
2,110,2011,2,130356,1,5.33,2.0,12
2,61,2013,2,70810,1,4.16,1.0,10
2,60,2016,2,28968,1,3.58,1.0,7
2,34,2012,2,78857,1,5.5,1.6,11
2,60,2016,2,43452,1,3.58,1.0,7
2,60,2018,2,20921,1,3.58,1.0,5
2,93,2019,2,643,1,5.41,1.2,4
2,34,2011,2,143231,2,3.83,1.6,12
2,61,2019,2,3218,1,4.74,1.0,4
2,60,2017,0,16093,1,4.08,1.0,6
2,60,2007,2,101388,1,4.99,1.2,16
2,99,2017,2,28026,2,3.91,2.0,6
2,135,2017,2,37262,2,4.16,1.5,6
2,110,2019,0,4131,4,5.08,2.0,4
2,34,2017,2,34636,2,3.66,2.0,6
2,110,2017,0,32825,1,5.25,1.5,6
2,61,2019,2,8408,1,3.91,1.0,4
2,60,2017,2,22590,1,4.33,1.2,6
2,61,2015,2,83490,2,3.17,1.5,8
2,55,2018,0,14189,1,5.16,1.0,5
2,55,2017,2,35233,1,4.5,1.0,6
2,61,2016,2,115326,2,3.17,1.5,7
2,99,2013,2,93370,2,4.41,2.0,10
2,110,2015,2,96354,1,4.83,1.5,8
2,55,2017,2,68335,1,4.5,1.0,6
2,60,2017,2,40095,1,3.58,1.0,6
2,110,2015,2,45619,2,3.75,2.0,8
2,135,2016,0,42299,2,4.5,2.0,7
2,61,2017,2,37845,1,3.91,1.0,6
2,60,2016,2,53724,1,4.33,1.2,7
2,61,2017,2,51972,2,3.5,2.0,6
2,93,2017,2,69756,1,4.08,1.2,6
2,60,2017,0,12065,1,4.08,1.0,6
2,60,2018,2,20717,1,3.66,1.1,5
2,60,2014,2,42913,1,3.58,1.0,9
2,60,2016,2,106401,2,3.0,1.5,7
2,60,2016,2,38527,1,4.91,1.6,7
2,60,2017,2,38273,1,4.91,1.6,6
2,61,2018,2,19036,1,4.08,1.0,5
2,61,2005,0,142822,1,6.41,1.6,18
2,61,2017,2,28736,1,5.67,2.0,6
2,61,2014,2,147959,2,3.5,1.6,9
2,77,2017,2,101119,2,3.66,1.5,6
2,99,2014,0,64726,1,6.41,1.6,9
2,77,2017,2,24264,2,3.66,1.5,6
2,93,2019,2,3891,1,5.41,1.2,4
2,61,2015,2,134899,2,3.17,1.5,8
2,55,2017,2,67112,1,4.5,1.0,6
2,60,2017,2,43767,1,3.58,1.0,6
2,60,2015,2,34951,1,3.58,1.0,8
2,60,2015,1,33942,1,4.91,1.6,8
2,61,2019,2,19151,1,3.91,1.0,4
2,60,2018,2,13780,1,3.66,1.1,5
2,30,2015,2,54342,1,4.99,1.4,8
2,56,2018,0,17976,2,4.91,2.0,5
2,60,2017,2,14722,1,3.58,1.0,6
2,60,2018,2,26192,1,3.58,1.0,5
2,60,2018,2,19331,1,3.58,1.0,5
2,60,2018,2,22260,1,3.58,1.0,5
2,55,2017,2,49961,1,5.25,1.5,6
2,110,2016,0,51848,2,4.16,2.0,7
2,55,2019,2,22764,1,4.41,1.0,4
2,77,2017,2,13870,2,3.66,1.5,6
2,60,2016,1,46254,1,3.58,1.0,7
2,93,2019,2,5748,1,5.41,1.2,4
2,60,2017,2,44792,1,3.75,1.0,6
2,61,2015,2,100915,2,3.17,1.5,8
2,99,2017,2,24890,2,3.91,2.0,6
2,93,2018,2,34444,1,4.08,1.2,5
2,99,2019,2,7095,2,6.16,2.0,4
2,61,2019,2,2159,1,3.91,1.0,4
2,55,2019,2,13293,1,4.41,1.0,4
2,60,2018,2,17062,1,3.99,1.0,5
2,60,2018,2,16696,1,3.99,1.0,5
2,61,2018,2,10246,1,3.99,1.0,5
2,61,2019,2,10209,1,4.74,1.0,4
2,93,2018,2,19997,1,4.08,1.2,5
2,60,2017,0,21967,1,4.08,1.0,6
2,60,2018,2,19054,1,3.99,1.0,5
2,60,2019,2,3474,1,3.99,1.0,4
2,60,2019,2,12382,1,3.91,1.0,4
